TEXTO;VIOLENCIA;Mención MUJER;Mención HOMBRE;Dirigido MUJER;Dirigido HOMBRE
@laSextaTV @cayetanaAT No s cmo os atrevis a pretender que se retracte. @cayetanaAT tiene toda la razon y vosotros sois una vergenza.;1;1;0;0;0
@laSextaTV #Lasecta enemiga de la verdad? https://t.co/OuCdOeQmci;1;0;0;0;0
@FernandoHValls Si le dejan los que sostienen a Ayuso. Todava tiene que dar ms asco;1;1;1;0;0
"@hermanntertsch @Tweeterricola El nico meln sers t q nadie te falta el respeto. Slo q tus argumentos y ese ""mensafake"" no se sostiene x ningn lado. Ayuso ha despedido 6000 mdicos. Ms los q se han largado x cobrar poco sometidos a presin. Las enfermeras, igual. No es la izquierda, es la puta derecha.";1;1;0;0;0
@okdiario Que asco de gentuza tenia que estar en la Crcel por hacerse pasar por medico para incitar al odio contra Ayuso.....;1;1;0;0;0
@MiguelonATM Madre ma si sto lo hace Ayuso. Pero con la incompetente sta todo el mundo callado. Qu asco de que todo se politice. Ahora lo politizan PP y VOX, si fuera al contrario los otros, y mientras tanto, abusadores a la calle.;1;1;1;0;0
@laSextaTV Q puto asco dais. Pronto se os acabar el chollo. Periogolfos;1;0;0;0;0
@laSextaTV Y se atreven a darnos lecciones estos pijosprogres a los humildes trabajadores de cmo debemos vivir que tenemos que pensar que tenemos que comer como tenemos que vestir;1;0;0;0;0
@laSextaTV Esta cadena sexta? en cada no la vemos y no es por otro tema que no sea por tv basura. Ya se q la basura tiene muchos televidentes https://t.co/FSrv3tj6qb;1;0;0;0;0
@Taliban910 vergenza das vos. que te la das de periodista y no llegas ni a los talones .. #DasAsco;1;0;0;0;0
@laSextaTV Es verdad. Acaso no estais de acuerdo en que hacis lo que hacis? Acaso Ok diario no es tan sectario como vosotros pero por el otro lado?;1;0;0;0;0
OJO AL DATO. HAY QUE SER HIJOS DE LA GRANDISIMA PUTA. LA MANIFA CONTRA AYUSO (05%)?  ESTAMOS GOBERNADOS POR AUGTENTICOS PELIGROSOS DELINCUENTES. https://t.co/wHbta47XF0;1;1;0;0;0
@laSextaTV Fantstica Cayetana diciendo verdades a los manipuladores. Estn muy escocidos los de ElRojoVivo;1;1;0;0;0
@laSextaTV Vostros os tenis que retractar y desaparecer. #LaSecta;1;0;0;0;0
TEM, que cachondeo es sto el bien animado por VOX, siendo minora a meter ruido con la huelga, que vergenza dedicar un tiempo y la de ayer a Ayuso para mas tarde y la pava est no pide dusculpas por decir no votar a Podemos  que asco de emisora. https://t.co/06amZ4aA2z;1;1;0;0;0
@laSextaTV No tiene que retractarse de nada. Sois unos sectarios manipuladores.;1;0;0;0;0
@laSextaTV Ole @cayetanaAT por decirles lo que muchos pensamos de LaSecta. No se enteran que la Libertad de expresin es un derecho de todos. No solo de los medios de comunicacin. Vete a @vox_es @vox_es;1;1;0;0;0
@laSextaTV Lo que pensamos muchos. Sois un libelo;1;0;0;0;0
@laSextaTV Bravo Cayetana, eso son ovarios y no los de vuestras feminazis. Os jode que alguien no claudique a vuestro imperio erosionador. SIN VERGENZAS;1;1;0;0;0
@HoyPorHoy Ests enferma de odio es as tu y los q empatizan contigo sea q es culpa de ayuso? Y C. la mancha que hacemos? Una ambulancia es morirte 3 o 4 veces un hospital el nico que hay en Toledo se tarda 1 hora desde donde tengo la casa y es Madrid el problema? Dais asco;1;1;0;0;0
@Patri79gg VOX lleva un lustro dicindolo. Ayuso y su mierda de partido (rendido a la Agenda 2030) s que son una puta estafa.;1;1;0;0;0
"Lo ms triste de muchos votantes de Ayuso son aquellos que la votan pensando que se la van a follar y le babosean cada puto tweet es deplorable.  Un primo pajas mo ""Es una hija de puta pero yo me la follaba bien follada""  To pero si tiene mirada de loca.";1;1;0;0;0
@laSextaTV Normal lgico es lo que sois y se quedo corta la seora    lvarez de Toledo      , en cualquier pas democrtico e incluso con repblica estaras cerrada sancionada y toda  vuestra basura periodstica  multados       por CERDOS  AGENTES COMUNISTAS;1;1;0;0;0
@laSextaTV @cayetanaAT Y bien que hace, sois escoria Atresmedia.;1;1;0;0;0
@laSextaTV Sois una put4 vergenza. El panfletismo repugnante es lo vuestro.;1;0;0;0;0
@Musa6661646866 Ayuso mayora absoluta en mayo,hijos de puta , la sanidad de cuba;1;1;0;0;0
@laSextaTV Os ha puesto en vuestro sitio, estais a un paso de que la audiencia que teneis se harte por manipuladores. Deberais desaparecer como lo va hacer TVE.;1;0;0;0;0
Escuchado, es culpa de los jueces machistas, ellas lo han hecho de puta madre. Lo mejor es que tambin ha mencionado los ancianos muertos de Ayuso. https://t.co/MWGMZU1k7C;1;1;0;0;0
@laSextaTV Decir la verdad no es criticar, si hay un medio populista y manipulador, ese es la Sexta, se podra escribir un libro con las veces que os han pillado las mentiras....;1;0;0;0;0
@IreneMontero Mayora absoluta de Ayuso, si es que sois lamentables los comunistas y socialistas. Dais pena y asco.;1;1;0;0;0
@laSextaTV Pero de qu os sorprendeis, si tiene toda la razn, sois unos sectarios y vuestra subjetividad ofensiva.;1;0;0;0;0
@laSextaTV La verdad no se puede ocultar. La sexta, la cuatro, entre otros medios son pura bazofia.;1;0;0;0;0
@laSextaTV Se la a olvidado deciros que sois unos hp;1;0;0;0;0
@dlacalle Pero la huelga y las protestas de los activistas progres con bata y los Almodvar las hacen en Madrid porque gobierna Ayuso.  Asco de los podemonguers  https://t.co/dToLUJgTbs;1;1;1;0;0
@laSextaTV Por que se va a retractar si es tan cierto como que el agua moja. Sois sectarios y populistas y no es de ahora.;1;0;0;0;0
@laSextaTV No solo ha dicho eso, poner la secuencia completa, sectarios https://t.co/wU1VbXv31l;1;0;0;0;0
@laSextaTV @cayetanaAT Pues claro que es verdad! Slo ella se atreve a decirlo, la Sexta es una vergenza!;1;1;0;0;0
@fabianonlineok @decanocomuy Pensar que estuvieron 100 aos sin estadio y ahora se preocupan por la luz del nuestro.. #dasPena;1;0;0;0;0
@laSextaTV Y porque va a retractarse de algo que es cierto? Sois unos manipuladores;1;0;0;0;0
@laSextaTV Hasta los....de la secta de Ferreras....sois unos usureros antiespaoles....;1;0;1;0;0
@laSextaTV  ...Cayetana dice lo que pensamos los Espaoles Constitucionalistas ... #laSECTA  #podridasROBEMOS  #progreSchavistas HUNDIENDOESPAA https://t.co/kamvArmBRH;1;1;0;0;0
@laSextaTV @cayetanaAT Totalmente de acuerdo , la secta es una vergenza partidista;1;1;0;0;0
@elmundoes Asco de guerra poltica de la izquierda  Hay muchas comunidades con peor sanidad que Madrid!!!  Es una manifa podemita contra Ayuso  #YoNoVoyALaMarcha  #yoconayuso;1;1;0;0;0
@laSextaTV @cayetanaAT Enhorabuena Cayetana. Ya es hora que en @populares alguien se atreva a plantar cara a esos juntaletras sectarios. Si todos fuerais as, los 3,6 millones de votantes de VOX seguiramos con vosotros. Tarde, pero felicidades.;1;1;0;0;0
@laSextaTV Bueno yo no soy del PP pero estoy de acuerdo con ella, sois una vergenza!;1;1;0;0;0
@laSextaTV Ol por esta seora! Y a vosotros, sectarios, que os den por culo.;1;1;0;0;0
@laSextaTV Porque se va a retrasarse si sois la Sexcta...;1;0;0;0;0
@laSextaTV Lnea Editorial de la sexta... Marx periodismo.... No sois sectarios? Se os ve el plumero y los billetes desde lejos. lvarez de Toledo tiene toda la razn. #DanVerguenza #troleros #trileros https://t.co/C2L9SprbE5;1;1;0;0;0
@Lobeca2 @Miotroyo2parte @Monica_Garcia_G Ayuso no ha trabajado en su puta vida.ya te pongo el currculum https://t.co/UJBL7cugdb;1;1;0;0;0
@laSextaTV @cayetanaAT Retrctense ustedes de sus mentiras, han saltado ustedes cual resorte, ustedes no son periodistas solo manipuladores a sueldo de sus amos en la ultra izquierda globalista y populista.  Me sumo a la crtica de esta seora, todo mi apoyo.;1;1;0;0;0
@edugaresp La luz, el gas, la inflacin, el paro, q un pack de yogures cueste 20cts mas una semana q la siguiente, todo, todito todo es culpa de ayuso. Dais PUTO ASCO, PERO ASCO ASCAZO. Y eso, q gobernais, si no...al loro.;1;1;0;0;0
@laSextaTV Secta manipuladora....ya no engaais a nadie!!!! Patticos;1;0;0;0;0
"@laSextaTV La ""Secta"" ya sabe hasta el ms idiota de lo q va, y por narices queris q se retracte, cuando no ha dicho mas q la realidad de esta cadena.";1;0;0;0;0
@laSextaTV COOOOO ... alguien con DOS OVARIOS que os dice lo que sois, LA SECTA unos miserables sectarios, dirigidos por unos millonarios descerebrados ... menos panceta y ms lechuga !!!;1;0;0;0;0
@protestona1 Dais verdero asco.  Os importa una mierda la sanidad, los enfermos y los sanitarios. Vuestra meta es AYUSO. Pues os vais a comer un mojn, sin vergenzas. Mayora absoluta en mayo gracias a vosotros.;1;1;0;0;0
@laSextaTV La Sexta es la Secta de Podemos y hace muuuucho tiempo.;1;0;0;0;0
@laSextaTV Claro que s A3 media, sin vergenzas estis hundiendo este pas con vuestro entramado meditico en connivencia con la extrema izquierda. Oscuros intereses en un huevo que se ha gestado y se ha incubado durante aos. El socialismo del siglo XXI por la puerta trasera de Europa.;1;0;0;0;0
@Cclope11 @PabloIglesias Por eso ayuso le mando a la puta calle, gracias;1;1;1;0;0
@laSextaTV De verdad os preguntis por qu ? Sois lo puto peor, un canal vomitivo;1;0;0;0;0
@laSextaTV @cayetanaAT :@laSextaTV  sois el rgano oficial del gobierno sociocomunista, de los nacionalistas y filotarras. Sois vomitivos.;1;0;0;0;0
@AndreaMejia0912 Si quieres lo pblico completo? Jajajajaja #NadieTeQuiere;1;1;0;0;0
@Francis72397082 @MarMinkoff @Manuelcuellar @IdiazAyuso Igual de horrible que la gestin de Ayuso, no s qu cojones tiene que ver una cosa con otra, quien juegue con la sanidad a la puta calle, cojones que parece que un partido poltico es como el equipo de ftbol, reflexionar y tener pensamiento crtico ostia;1;1;1;0;0
@laSextaTV Cmo se va a retractar? Vosotros llevis escracheando mediticamente a polticos y dems actores de la vida pblica para hacerlos callar o hacerlos tragar con vuestro ideario neocomunista. Cada vez sern ms quienes planten cara a vuestro ideario neocomunista desvastador y vil;1;0;0;0;0
@carlosdavidgf Peperos vejando a vctimas de violacin y pderastia, no condenando a curas pederastas, ni a polis violadores, no acudiendo a dar la cara a un ribunal por los Protocolos de la Muerte de Ayuso. Dan un asco inmenso! Son los mismos del Sovaldi y tantas y tantas cosas.;1;1;0;0;0
@MaleSoria63 @IdiazAyuso Que sabrs t de Machado, los podemitas sois una banda de analfabetos, resentidos y vagos, provocis asco y vergenza, como os jode que jams tendris Madrid, cuando hablis de Doa ISABEL AYUSO, lbaros esas fauces repugnantes. Un saludo;1;1;0;0;0
@laSextaTV Y tiene toda la Razon Cayetana dios la bendiga,..... Manipuladores falsos .....;1;1;0;0;0
@laSextaTV Iros a vender burras SECTA-RIOS progre memos.;1;0;0;0;0
@Mag71Mag Ayuso..PRESIDENTA..aunque les duela hijos de puta;1;1;0;0;0
@laSextaTV Que cosas dice la Sra Cayetana, meterse con la Secta, as pasa que hemos visto a un Ferreras desbocado y desencajado. !! Para rematar el PP cobarde se calla y el PSVE y Comunistas salen arrasando como la invasin de los ultracuerpos. !!;1;1;1;0;0
@laSextaTV @cayetanaAT Os jodeis, bien aqui Cayetana.;1;1;0;0;0
@laSextaTV Exactamente pienso lo mismo q Cayetana...a la SECTA le escuecen las verdades.. https://t.co/OD3brSf1ys;1;1;0;0;0
@laSextaTV La Sextapo;1;0;0;0;0
@laSextaTV Y no miente ni en una coma, sois sectarios;1;0;0;0;0
@laSextaTV Qu la verdad no os joda una buena noticia. Qu os den!!;1;0;0;0;0
@laSextaTV Sois igual de malos que TV3. Y eso es decir mucho;1;0;0;0;0
Hablo con mi hermano y me dice que se va a la manifestacin en contra de la Sanidad (contra Ayuso bsicamente). Me muerdo la lengua, me sube la mala leche por la nuca, aborrezco su postura, estoy rabiosa... Y por el bien de la familia me tengo que callar. Qu asco!!!;1;1;1;0;0
@SERRAsmv @mariadelamiel Ahhhh. Entonces la culpa es de Ayuso porque una puta impresora se ha estropeado es eso? No del pobre hombre agresor. Est usted leyendo las gilipolleces y barbaridades que est diciendo? Sigo pensando que le patinan las neuronas;1;1;0;0;0
@laSextaTV Sois un medio manipulador y partidista de izquierda. Ya lo dijo ferreras. Y por eso en mi casa no se os ve vuestro grupo ni vuestras pelculas  Por rojos faltones;1;0;1;0;0
No pasa nada!!!! La culpa es de la Sra. Ayuso..., ser por eso han venido de toda Espaa a manifestarse a madrid Que asco dan https://t.co/4Poy4N73mb;1;1;0;0;0
@MasMadridCiudad @Rita_Maestre Solo un idiota no vera de que se trata todo esto. Los de las FFP2 eran egostas, los de Ayuso confnate tu primero, los de los sabotajes al Zendal durante la pandemia y ahora el boicot a nuestra sanidad. Que puta vergenza de campaa electoral contra Ayuso. No todo vale! https://t.co/ugFiifzrOp;1;1;0;0;0
@laSextaTV @cayetanaAT Congratulaciones por desenmascarar a estos sectareos y decirles la verdad.;1;1;0;0;0
@laSextaTV Qu esperabais, so sectarios. Ya es hora que alguien diga la verdad sobre vosotros y por ms lea que le den no se retracte. Con dos ovarios femeninos.;1;0;0;0;0
@laSextaTV Sois el canal de TV mas manipulador, partidista y poco objetivo que hay despues de TV3  No he visto nunca, un canal que calla los trapos sucios del gobierno para hacer OPOSICION DE LA OPOSICION, vergonzoso. Ademas sois responsables de difundir el odio hacia VOX llamandolo extrema https://t.co/ig5xcGDIgb;1;0;0;0;0
@laSextaTV bravo cayetana. que pasa que vosotros podeis ir a un pueblo y preguntar y acosar quien vota a vox para llamarlo ultraderecha pero si os rascan un poquito os jode no?  PERO DE QUE COO VAIS?  Ojala os cerraran pero bien cerrados.gentuza.;1;1;0;0;0
"Que alguien me explique x favor este Cdigo Penal este CGPJ este Gobierno y anteriores y l@s Ministr@s de #Justicia.Esta mierda qu es? Qu toma esta gente ""Fachardn   complex""  para dictar sentencias? Da mucho #asco luego te cagas en la #puta #Espaa y te linchan.ATPCulo ya!";1;0;0;0;0
@laSextaTV Cono os ha jodido!!!;1;0;0;0;0
@PabloEchenique @La_SER La Ser es una p**a mi**da, Dan asco. Es todo el da enfangando y engolfando a UP y poniendo cuas infames del PPVOX, del Feijoo y de la Ayuso. Servidumbre ante la deuda infinita. Hay que poner la mano, la lengua y el c**o, sern majaderos;1;1;1;0;0
@laSextaTV Todos son los mismos,hijos te puta;1;0;0;0;0
@ierrejon Los insultos ya los pusisteis vosotros ayer Ayuso asesina  Ayuso puta Sois muy democratas cultos y civilizados;1;1;1;0;0
@laSextaTV Es totalmente cierto, ma Sexta es el principal medio de desinformacin de Espaa, busca continuamente acosar a los polticos que no simpatizan con su vergonzante lnea ideolgica.;1;0;0;0;0
"@laSextaTV Nosotros estamos con La Marquesa ""Ultra"" del PP, ojal y os cierren la mierda que emits, llevis aos atontando generaciones";1;0;0;0;0
@IreneMontero V-E-T-E  A  L-A  M-I-E-R-D-A;1;1;0;1;0
@Monica_Garcia_G Que cansina eres comunista genocida. Que obsesin con Ayuso, si pusieras la misma obsesin con t trabajo. A no que eres una vaga de campeonato. Que asco que das sinvergenza.;1;1;0;1;0
"@GLlamazares No se me qued usted en la media...   La huelga que comienza el lunes son Miles y miles de mdicos y mdicas.  Ayuso ha ""ganado"" a los 40 mdicos y mdicas.  Vienen cuatro mil, ZORRA.";1;1;0;1;0
@IreneMontero Es lo q tiene no ser una agraciada o agraciado intelectual!!! Defiende la prisin permanente revisable para violadores y deja de decir estupideces.;1;1;0;1;0
@IreneMontero Subnormal de mierda;1;1;0;1;0
#Ysipudiera te mentaba la madre En persona  #PUTA;1;1;0;1;0
@IreneMontero Eres repugnante an si llevo dos copas de ms;1;1;0;1;0
@IreneMontero Hacer apologa en inciatacin al alcoholismo entre todas las menores y adolescentes que siguen este movimiento hoy en da es como poco aberrante y de una irresponsabilidad digna de una colegiala de secundaria .;1;1;0;1;0
@IreneMontero Qu nivel Maribel! Que un ministerio, que ha de representarnos a todos mos espaoles est en manos de semejante iletrada da mucha pena;1;1;0;1;0
@IreneMontero Cmo puedes ser tan mentirosa falsa e hipcrita, cuando vas a rectificar y a pedir perdn por todas las falsedades que salen de tu sucia boca, asco siento al orte hablar...fascista;1;1;0;1;0
Vosotros os imaginis a personas mayores con ms de 85 aos haciendo consultas con el mdico por videoconferencia? Esta ta est como una puta cabr lo hace para poder quitarse de en medio a ms gente mayor como hizo en las residencias de ancianos, Ayuso es una genocida peligrosa;1;1;0;1;0
Deja de querer llamar la atencin #ridicula;1;1;0;1;0
"@IreneMontero Eres lamentable y lo sabemos todos menos t, o eso parece.  Qu cantidad de tonteras dices, ""nia de pancarta"". https://t.co/mofdQ5r5Hn";1;1;0;1;0
@NavarrofJose @carlosdavidgf No hombre no fachapobre a Venezuela nos lleva la genocida de Ayuso ,solo hay que ver la sanidad ,que es que no dais pa ms, solo tenis un puto discurso en la cabeza: Venezuela, infelices parsitos y ladrones que votan a una banda criminal, qu asco que dis;1;1;0;1;0
@IreneMontero Para la prxima ley que nos empiecen a castrar y a la siguiente las cmaras de gas. https://t.co/KRyWExVsra;1;1;0;1;0
@iescolar Ayuso es una impresentable a la que le falta media hora de coccin...tena que estar en la puta crcel.....y todos los que votan a gente de esta calaa son unos borregos ....;1;1;0;1;0
Aquien quieres engaar?!!!  Che amargada... Siii a leguas se nota la envidia que te corroe  #fea #amargada #huelesmal #jajaj #sacaboom;1;1;0;1;0
@IreneMontero Esto no es serio ni es conducta de un Ministro, esto me recuerda a la pija flautas del cole de 2 de BUP  de mi poca . Lo dicho : Quien se acuesta con nios meado de levanta  Otra mas de la pija flauta esta  Mejor que sigas con la siestecita y las tartas  de la cuchipandi;1;1;0;1;0
@wesguayas @Lisjuny64 La que ha privado de asistenta mdica y a provocado la muerte de 7000 personas se llama Isabel Ayuso, no Pedro Snchez.  Y si la movilizacin el otro da a favor de la Sanidad Pblica donde haba miles de personas es porque la sanidad os va de puta madre y no como una mierda, eh!;1;1;1;1;0
@IreneMontero la ni-nistra de igual-d protagoniza la revolucin unicornio: https://t.co/uzbXanQjWo;1;1;0;1;0
@IreneMontero ERES DEMASIADO IGNORANTE PARA PENSAR, ANTES DE HACER ALGO QUE PUEDA TENER REPERCUSIONES??;1;1;0;1;0
Ja ja ja tu te incluyes sola @LuisDur96968228 no seas babosa todos sabemos que tu perfil es mas falso que nada #Inventada #Falsa #Ridicula https://t.co/MUjvfdMZ95;1;1;0;1;0
"@IreneMontero El concepto ""esencial"" en vuestras mentes anda un poco distorsionado, la ideologa fraguada desde la cuna pero nunca vivida ni sufrida en carne propia os ha atrofiado la mente, slo os queda el odio como bandera y la estupidez de compaera, QU TRISTE.";1;1;0;1;0
@antonlosada Jajasjjajaja seguro que Ayuso le est dando vueltas a ste Tuit, no lo ha entendido .. En realidad no entiende nada, pero pobre mujer, me da pena, aunque luego pienso la pena que me dan los madrileos y entonces la Ayuso me da asco, mucho asco, limitada y criminal. AYUSO DIMISIN;1;1;0;1;0
@AndreuEscriva Que se lo pongan a la hija de puta de Ayuso;1;1;0;1;0
@laSextaTV Encima de fea es asquerosa;1;1;0;1;0
@R0cser @Eric_Rguez @TeresaRodr_ Mnica Garca cogi baja por un dolor en un hombro y estuvo de baja y cobrando doble por tambin hacer trabajar como acosadora obsesionada con Ayuso...las mujeres de izquierda Dan asco y vergenza.;1;1;0;1;0
@IreneMontero ERES una INDECENTE que pena la de borracha .;1;1;0;1;0
La gran activista de tweet y sof que manipula a mujeres que realmente han sufrido a su antojo! No se puede ser ms despreciable y ms enemiga del #feminismo que la #hembrista de @LaFallaras #ridcula! https://t.co/ux6N9G18ph;1;1;0;1;0
"@IreneMontero @IgualdadGob ""Y borracha"" Madre ma, me dan ganas de potar. Puto podrido asco. El feminismo de izquierdas, damas y caballeros. rase una vez una borracha cachonda que se meti a follar a un portal y luego se ech a llorar y se hizo la vctima. Dile a una borracha que si da su consentimiento.";1;1;0;1;0
El Gobierno de Ayuso cede: abrir todas las urgencias extrahospitaliarias y los mdicos desconvocan la huelga https://t.co/giMZS6XfIA a travs de @publico_es   AHORA FALTA ECHAR A LA PUTA CALLE A LA ASESINA Diaz Ayuso!;1;1;0;1;0
@Putrefacha @HezperanzaA Luego te viene gente, que te cuenta, que en Vitoria se vive de puta mam...porque son la rehostia t. Pero Ayuso es una asesina.....;1;1;0;1;0
@IreneMontero Usted es una demagoga impresentable, y que sea mujer no le otorga ninguna falcutad especial que le haga dejar se serlo, sigue siendo una demagoga. En ningun momento las leyes han permitido violar a una mujer por ir borracha, ni se le pregunta en caso de violacin como va vestida.;1;1;0;1;0
@IreneMontero Das vergenza ajena.;1;1;0;1;0
"@IreneMontero Lo mismo vas t borracha a casa""...no se puede decir eso, hay miles de formas de hacer publicidad para que hablen de ti guapa. Y el gobierno no es feminista, ni tiene que ser nada solo tiene que tiene que gobernar. Y Os creis que os dan una cartera y vais a cambiar el mundo.";1;1;0;1;0
@MasMadrid__ Ayuso Puta, Ayuso asesina, Ayuso mentirosa, Ayuso ladrona. Ayuso nos insulta  A VER SI OS PONIS A TRABAJAR ESO NO ES OPOSICIN;1;1;0;1;0
@IreneMontero Sola y borracha quiero llegar al trabajo, quedara fatal verdad?, no me imagino tener una madre as. Prefiero que venga con mi padre o pareja y sobria. Pero en fin, respeto que te guste en exceso el alcohol y la soledad, aunque luego nos cueste dinero el tratamiento.;1;1;1;1;0
@laureanoolopez Cagatintas de la Voz atacando todos los dias a Isabel Ayuso. Despues de ida, loca ,trumpista acabareis llamandola puta.;1;1;0;1;0
"@IreneMontero Deberas aprender a leer y escribir......... Quedarte preada del "" Macho Alfa"" ya sabes. Cobrar miles de euros por tu cara bonita , tambin. Ahora eso.....ler y escribir.";1;1;0;1;0
@IreneMontero Alguien se ha graduado de mamarracha...;1;1;0;1;0
@Contra179 @GarabatosRandom Ayuso hija de la gran puta;1;1;0;1;0
@laSextaTV @cayetanaAT Ojal desaparezcis, sectarios. Poco os ha dicho para lo que sois.;1;1;0;1;0
Es que ayuso te pillo y te agarr de los 4 pelos esos y te reviento el crneo contra un bordillo HIJA DE PUTA;1;1;0;1;0
@ElTeatroDeWill Ya lo e dicho hac tiempo Ayuso no tiene ni puta idea.;1;1;0;1;0
@laSextaTV Lo que tiene de cuello le falta de cabeza.;1;1;0;1;0
Si, Ayuso da asco hasta en mueca. https://t.co/RAMJZD5DvI;1;1;0;1;0
@AdaColau Como va la cosa #asesina de #LasRamblas ?...Bien me imagino...#dasasco;1;1;0;1;0
@IreneMontero Tu eres lerdita hija.;1;1;0;1;0
@IreneMontero Que bochorno de Ministra de igual-da. Que bochorno.;1;1;0;1;0
@IreneMontero Que bochorno de seora ... esto no puede estar pasando en Espaa;1;1;0;1;0
@MarioGarcesSan Puta es un halago, Ayuso es ms bien homicida.;1;1;0;1;0
@IreneMontero Es curioso que t, Ministra de Igualdad, seas la mujer del Vicepresidente del Gobierno.   Desde luego creas un deseo aspiracional a las cajeras para ser ministras, pero no logro visualizar a una cajera, casada con Paco, el albail, o Matas, el camarero, de Ministra.;1;1;1;1;0
@IreneMontero @PabloIglesias Menuda meteduras de patas ests teniendo. Si es que de donde no hay no se puede sacar;1;1;1;1;0
Ojala manden a Ayuso a la puta mierda, basura as no tiene que gobernar NADA;1;1;0;1;0
@JuanPina A ver, retrasados mentales, la manifestacin de ayer ha sido para defender la sanidad pblica de la organizacin criminal PP con Ayuso mata abuelos a la cabeza, que hablis sin tener ni puta idea. https://t.co/lRah6Y4Ia7;1;1;0;1;0
@IreneMontero Yo tengo una hija de 19 aos que sale y no quiero que beba. Imagnate que mensaje le queda cuando lee sola y borracha.Qu sois un ministerio no un chat de amigas!.Sois una vergenza,as de claro.A mi ni quiero que me representes ni me siento representado por ti.;1;1;1;1;0
@JonGaxia Haznos un favor y mata a la hija de puta de Ayuso;1;1;0;1;0
@itsD3lay puta ayuso;1;1;0;1;0
@MorenoVinues @juanlobato_es @IdiazAyuso @isauralealf @MesaDefensaSani @MariaSainz11 @sanidadgob @mariaro02308418 @SanidadPSOE_M @PSOERetiro @martabll @chamorro_555 @JSMadrid Que asco da tener como politiquilla a la intil e inepta Ayuso. La mediocreidad nadie la supera con esta intil.;1;1;0;1;0
"@tomascasascm Durante la ""pandemia"" recuerdo ""diagnosticar"" a m madre infeccin de orina en vez de piedras en el rin por telfono porque no se poda acudir al centro mdico. Que asco das Ayuso....ah no espera que soy de Valencia";1;1;0;1;0
Seas del signo que seas , que mala defensa tiene lo de Ayuso , y siendo as , deja de decir sandeces ,excusas justificando lo indefendible solo cllate la puta boca y aguanta el chaparrn . Hooligan de pacotilla !;1;1;0;1;0
@ppmadrid AYUSO DAS ASCO;1;1;0;1;0
Las feministas. Eso lo dice Ayuso y se lia la d Dios. Q vamos a esperar de unas tipas q siendo una ministra de igualdad, estn dejando en la calle mas violadores q nunca. Violadores q reincidirn. Q puto asco dais. https://t.co/ysXeQYpuuN;1;1;0;1;0
@libertaddigital A ver, por partes, Ayuso dej morir 7291 ancianos, as que lo de asesina es cierto. Luego, lo de la baja asistencia es una puta mentira, que si te lo propones encuentras las fotos aereas.;1;1;0;1;0
La puta tarada de Ayuso est muy callada hoy. Holiiii @IdiazAyuso https://t.co/Flogg1waHe;1;1;0;1;0
@IreneMontero Federico te llama la erudita y la analfabeta. Yo te veo mas con la segunda definicin.;1;1;1;1;0
@IreneMontero Has insistido mucho en que todos los hombres somos violadores, eres una niata con muchas nfulas que va pasar a la historia por la nia caprichosa chapucera, no has sacado ni una ley para los violadores autnticos y los asesinos, lo que t vas a generar es mucho odio.;1;1;1;1;0
"@IreneMontero Las mujeres pueden gritar misa, pero no una ministra. Usted lleva un ministerio, no est haciendo activismo y el alcoholismo es un problema muy grave para que de un ministerio se griten esas consignas. Ha metido la pata (para variar). El cargo de ""mujer de"" le viene grande";1;1;0;1;0
@okdiario Soy madrilea, ayuso me da muchsimo asco, no solo como presidenta, como persona, como puede vivir con ella misma? Es totalmente despreciable, no se da cuenta? En serio este ser tiene amigos?  Su s allegados la quieren? Merece esa vida tan triste con tal de seguir en el poder?;1;1;0;1;0
@IreneMontero @PabloIglesias Pues anda que pones bien a las mujeres de borrachas,vaya cerebrito;1;1;1;1;0
puta ayuso https://t.co/nhkYJdyWKB;1;1;0;1;0
@IreneMontero Esa no es la forma de hacer  una campaa sra Montero.. No es seria, ya usted no es una adolescente , es Ministra y si no vale.. Hay muchas mujeres maduras, con experiencias, formadasque ocuparan su puesto  sin ser la pareja de....;1;1;0;1;0
Ayuso est como una puta cabra!!! https://t.co/AGBFB3J3RH;1;1;0;1;0
Mira, yo ya s q las declaraciones de  Ayuso son para tapar sus mierdas y q se hable ms de lo q dice q lo q hace, pero es q ya est rozando el asco-pena. Sobre todo ASCO;1;1;0;1;0
@jmdsondika @IdiazAyuso Da iguak quien gobierne hay q levantarse , pero en este caso Ayuso no solo ha matado a gente en la pandemia , ha eliminado trabajos , acusa a los sanitarios de esta situacin ,y lo peor sigue creyendo que lo est haciendo de puta madre;1;1;0;1;0
@IreneMontero Visto cmo os estis poniendo, yo me negara a atenderte incluso si te cayeses muerta delante de m.;1;1;0;1;0
@Macarena_Olona Tu eres una traidora cobarde y no mereces ser escuchada en ningn sitio. Ahora con Ayuso que es otra traidora como t. VOX os tiene que escupir en la cara a las dos. Das asco igual que la izquierda. No vengas dando lecciones de moralidad que t conciencia la tienes sucia.;1;1;0;1;0
@IreneMontero Gracias por tu slogan, @IreneMontero. Te lo dice una alcohlica rehabilitada. Podas haber quedado mejor, pero no piensas. Ah, y jams tuve ni he tenido ningn problema con nadie. Eres nefasta como ministro.;1;1;0;1;0
@IreneMontero Borracha ests t amiga...;1;1;0;1;0
@IreneMontero Estais todos zumbados;1;1;0;1;0
